,Unnamed: 0,id,scrape_id,name,description,host_id,host_name,host_is_superhost,host_listings_count,host_total_listings_count,host_has_profile_pic,host_identity_verified,latitude,longitude,property_type,room_type,accommodates,bathrooms,bedrooms,beds,price,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,calendar_updated,has_availability,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,license,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month
3267,3267,1251931654490219348,20241221052002,High-end apt w/ charming view,"Step into this stunning 3-room designer apartment, fully renovated to combine classic and modern luxury. In most livable area, the 100 sqm flat is perfect to enjoy living, working and charm of Berlin<br /><br />Design furniture from L'e Roset, Axel Meise Occhio. Trippe isolated windows<br />250M internet<br />Brand new fridge oven stoves<br />5-star hotel boxspring bed<br />Next to many famous restaurants, also hidden gems. 1 min to the M1 and 5min to the metro and city Ringbahn<br /><br />Come feel! Available with semi-commercial use",27816679,Cathy,t,2.0,4.0,t,f,52.55389906916686,13.41450811808632,Entire rental unit,Entire home/apt,4,1.0,2.0,2.0,$204.00,365,92,92,365,365,92.0,365.0,,t,30,60,90,365,0,0,0,,,,,,,,,t,2,2,0,0,
3376,3376,42287031,20241221052002,Super cosy apartment in perfect location,Super cozy apartment in the perfect location. Fully equipped.,60090071,Thomas,f,1.0,3.0,t,f,52.50752,13.45354,Entire rental unit,Entire home/apt,2,,1.0,,,1125,92,92,1125,1125,92.0,1125.0,,t,0,0,0,0,0,0,0,,,,,,,,,t,1,1,0,0,
3379,3379,38971259,20241221052002,Hotelzimmer in Berlin | Prenzlauer Berg | 13 | NEU,"The Prenzlberg, as Berliners affectionately call it, borders on the districts of Mitte, Friedrichshain and Gesundbrunnen. This makes a hotel room in Prenzlauer Berg an accommodation of the shortest possible distances: All important sights of Berlin are easily and quickly accessible. If you need a break after all the collected impressions, simply return to your own four holiday walls in between.<br />Check in 15:00 | Check out : 10:00 - Smoking is prohibited in the room.",278539159,Evangelos,f,9.0,12.0,t,f,52.54157,13.41169,Entire guesthouse,Entire home/apt,2,1.0,1.0,1.0,$79.00,60,1,1,1125,1125,1.0,1125.0,,t,19,43,69,324,193,34,1,4.21,4.42,4.31,4.5,4.33,4.67,4.2,"First name and Last name: liliana papoutsi <br/> Contact address: eberswalder strasse 29, 10437, berlin, deutschland <br/>Listing address: schönhauser allee 143, 10435, berlin, deutschland ",t,9,7,2,0,3.05
3383,3383,1191974699728469898,20241221052002,Ruhiges Apartment im Innenhof,"We want to welcome you to this brand new, absolutely central home for up to 4 people. Quietly located, you have a cozy bed, a comfortable sofa bed in a separate room and can prepare your own meals in the kitchen. You also have a comfortable bathroom and a dining table.<br /><br />The apartment is located directly in the Prenzlauer Berg in the immediate vicinity of Danziger Str. and Eberswalder Str. Pulse life in the area, at the same time tranquility for your stay.",586816224,Iris Braun Und Christoph,t,3.0,3.0,t,f,52.5403558,13.4150934,Entire rental unit,Entire home/apt,4,1.0,1.0,2.0,$160.00,365,2,4,365,365,3.0,365.0,,t,22,52,82,357,18,18,0,4.83,4.89,4.83,4.61,4.94,4.83,4.61,"First name and Last name: Iris Braun und Christoph Zehe <br/> Contact address: Danziger Str. 14, 10435, Berlin, Deutschland <br/>Listing address: Danziger Str. 14 EG, 10435, Berlin, Deutschland",t,3,3,0,0,3.21
3460,3460,1234473450946805436,20241221052002,Ferienhaus in Müggelheim mit eigener Terrasse,,577475069,Bahira,f,554.0,830.0,t,f,52.408217734308,13.66304397583,Entire home,Entire home/apt,3,1.0,2.0,2.0,"$9,999.00",1125,1,2,2,1125,1.6,447.3,,t,0,1,16,233,0,0,0,,,,,,,,09/Z/AZ/001545-18,t,7,7,0,0,
3478,3478,870502477075128871,20241221052002,Your lovely 2-room apartment,"Charming, contemporary 2-room apartment in the south-east of Berlin. Perfect for a weekend gateway, business trip, staycation, work-from-home alternative, or cozy home base while exploring Berlin has to offer.<br /><br />A few mins far away from many bus stations and close to the U7 metro. The Berlin-Brandenburg airport is just 15 mins away.",75365017,Wael,f,1.0,3.0,t,f,52.403384000983735,13.505650878891045,Entire rental unit,Entire home/apt,3,1.0,1.0,1.0,$65.00,365,92,92,1125,1125,92.0,1125.0,,t,30,60,90,365,0,0,0,,,,,,,,,t,1,1,0,0,
3506,3506,1234483210719889178,20241221052002,Stylische Ferienwohnung mit Südbalkon in Messenähe,,577475069,Bahira,f,554.0,830.0,t,f,52.518288841668,13.315116852609,Entire rental unit,Entire home/apt,4,1.0,1.0,2.0,"$9,999.00",1125,1,1,1125,1125,1.0,1125.0,,t,0,0,0,1,0,0,0,,,,,,,,04/Z/ZA/002411-15,t,7,7,0,0,
3614,3614,13791895,20241221052002,Amore mio,"My place is close to the Stadtbad Schöneberg, Volkspark Wilmersdorf and Rathaus Schöneberg. My apartment is characterized by coziness, as well as high ceilings and the location is very central. My place is nice for couples and solo adventurers.",54828299,Ida,f,1.0,3.0,t,f,52.48325,13.34749,Entire rental unit,Entire home/apt,2,,1.0,,,1125,92,92,1125,1125,92.0,1125.0,,t,0,0,0,0,0,0,0,,,,,,,,,t,1,1,0,0,
3642,3642,42782787,20241221052002,Süße Altbauwohnung in Moabit,"Complete apartment for rent for 6 months as I do an internship in England. 47sqm, two rooms. Top location in Moabit. Very good transport connections. The stairwell and bathroom have just been newly renovated. The neighbors are very nice. Good shopping right outside.",266965003,Anja,f,1.0,1.0,t,f,52.52571,13.33613,Entire rental unit,Entire home/apt,2,,1.0,,,1125,180,180,1125,1125,180.0,1125.0,,t,0,0,0,0,0,0,0,,,,,,,,,t,1,1,0,0,
3719,3719,535415476449216038,20241221052002,Kudamm plus AC plus SelfCheckIn,"Enjoy freedom and flexibility. Homaris apartments offer you a home in a foreign city. Be independent, because we have already prepared everything for you.<br />Whether it's a city trip with friends or a business trip, alone or with your team - we offer accommodations in different sizes in different cities. <br />Our apartments impress with modern design, a central location and amenities that leave nothing to be desired. Each apartment at Homaris tells its own story - is individual. Just like you!",186634753,Flo,f,3.0,6.0,t,f,52.49531,13.29629,Entire rental unit,Entire home/apt,5,1.0,2.0,4.0,$96.00,365,1,3,365,365,2.6,365.0,,t,12,31,58,333,89,30,2,4.24,4.37,3.97,4.61,4.58,4.54,4.09,"Legal entity name and Legal form: Homaris Two GmbH <br/>Legal representatives or Trade register number: HRB 206528 B <br/> Entity address: Brunnenstr. 4, 10119, Berlin, Deutschland <br/>Listing address: Joachim Friedrich Str. 0, 10711, Berlin, Deutschland",t,3,3,0,0,2.6
3842,3842,770907385975226932,20241221052002,Cozy Loft-Apartment,"Our cozy Loft-Nest is located in one of the most beautiful areas in Berlin: Kastanienallee/Oderberger Strasse. <br /><br />The area is known for its vibrant street life, cafes, and restaurants. Mauerpark with its famous Sunday flea market, Mitte, Alexanderplatz, Hackesche Markt, and the Berlin Wall Memorial are all within walking distance.<br /><br />- 105 sqm lovingly furnished loft-style flat <br />- registration address is possible",201844627,Michael,f,1.0,1.0,t,f,52.54003,13.41024,Entire rental unit,Entire home/apt,4,1.0,2.0,2.0,$87.00,180,92,92,1125,1125,92.0,1125.0,,t,30,60,90,192,0,0,0,,,,,,,,,t,1,1,0,0,
3869,3869,1311062707712267065,20241221052002,Mitten im Geschehen Am Hauptbahnhof Berlin,"Modern and cozy apartment near Berlin Central Station<br /><br />Stylishly furnished apartment with sofa bed, Wi-Fi and modern bathroom with shower. Drinks provide a water bottle and two soft drinks in the fridge. Kettle and coffee maker (with coffee pods) are available. Central location, ideal for city trips, business trips or spontaneous getaways.",548992011,Sabrina,f,1.0,1.0,t,f,52.531093817856096,13.361170105943367,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,$70.00,1125,1,92,1125,1125,13.8,1125.0,,t,25,51,81,166,0,0,0,,,,,,,,,t,1,1,0,0,
3876,3876,53104375,20241221052002,Dreibettzimmer,Individually designed rooms in a classic Berlin old building,402655376,W22 Hotel,f,7.0,8.0,t,f,52.49441,13.30907,Room in hotel,Private room,3,1.0,1.0,2.0,$103.00,365,1,3,1125,1125,2.0,1125.0,,t,30,43,44,293,34,0,0,4.15,4.18,4.12,4.47,4.09,4.18,4.26,"Legal entity name and Legal form: E. Lehnen &amp; D. Sausse GbR <br/>Legal representatives or Trade register number: 20666325  <br/> Entity address: Wittelsbacherstrasse 22, 10707, Berlin, Deutschland <br/>Listing address: Wittelsbacherstrasse 22, 10707, Berlin, Deutschland",t,7,0,7,0,1.05
3956,3956,41479133,20241221052002,Hotelzimmer in Berlin | Prenzlauer Berg | 10 | NEU,"Where do you prefer to put your suitcase in Berlin? Safely in the heart of the capital. A hotel room in Prenzlauer Berg is the right starting point for your individual journey of discovery through the metropolis. With us, you can immerse yourself in the exciting everyday life of the city that never sleeps. Our Prenzlauer Berg hotel rooms are the right place for carefree and unforgettable days in the German capital. Whether for a longer stay or a short city trip.",278539159,Evangelos,f,9.0,12.0,t,f,52.54271,13.41243,Entire guesthouse,Entire home/apt,2,1.0,1.0,1.0,$79.00,60,1,1,1125,1125,1.0,1125.0,,t,25,55,83,352,127,28,2,4.06,4.17,4.3,4.52,4.19,4.68,4.03,"First name and Last name: liliana papoutsi <br/> Contact address: eberwalder strasse 29, 10437, berlin, deutschland <br/>Listing address: schönhauser allee 143, 10435, berlin, deutschland",t,9,7,2,0,2.14
4295,4295,27073991,20241221052002,Gästesuite im modernen Architektenhaus,"Our guest suite is set on the edge of the lively metopole Berlin. You will find the perfect transition between a quick connection to the city and a relaxed vibe. <br />Our newly built architect house is located directly between forest and water and offers the ideal location for relaxing hours in nature. Whether on the water or on the water is something for everyone.<br /><br />The guest suite has an independent entrance, a beverage kitchen with mini fridge and a daylight bathroom.",27887965,Frida,f,1.0,1.0,t,f,52.44693,13.59986,Entire condo,Entire home/apt,2,,1.0,,,1125,3,3,1125,1125,3.0,1125.0,,t,0,0,0,0,75,0,0,4.71,4.88,4.71,4.95,4.76,4.56,4.75,09/Z/AZ/003439-22,t,1,1,0,0,0.97
4308,4308,37352593,20241221052002,Renovierter 2 Zimmer Altbau-Traum in Berlin Mitte,"The old building apartment is absolutely centrally located in Berlin Mitte and yet quiet, as in the back house of the popular Torstraße. A real oasis of well-being in the middle of lively, hip downtown. The 2 rooms were recently lovingly renovated and still retained the charm of a typical Berlin old building apartment. In the immediate vicinity there is a wide selection of trendy restaurants, bars, supermarkets, fitness studios, and everything you need for daily needs.",281414248,Claudia,f,2.0,2.0,t,f,52.53043,13.39778,Entire rental unit,Entire home/apt,2,,1.0,,,1125,92,92,1125,1125,92.0,1125.0,,t,0,0,0,0,1,0,0,4.0,5.0,5.0,5.0,5.0,5.0,4.0,,t,1,1,0,0,0.02
4334,4334,53104664,20241221052002,Superior Einzelzimmer,Single Room with Single bed  <br />	WiFi <br />	Flatscreen-TV <br />	Hairdryer <br />	Partially Minibar <br />	Bio-Soap <br />	Extra booking options: Extra bed or baby bed,402655376,W22 Hotel,f,7.0,8.0,t,f,52.49617,13.31039,Room in hotel,Private room,1,1.0,1.0,1.0,$61.00,365,1,3,1125,1125,2.0,1125.0,,t,30,60,90,365,54,3,0,4.26,4.5,4.41,4.69,4.46,4.46,4.54,"Legal entity name and Legal form: E. Lehnen &amp; D. Sausse GbR <br/>Legal representatives or Trade register number: 20666325 <br/> Entity address: Wittelsbacherstrasse 22, 10707, Berlin, Deutschland <br/>Listing address: Wittelsbacherstrasse 22, 10707, Berlin, Deutschland",t,7,0,7,0,1.43
4353,4353,16598356,20241221052002,Dachgeschosswohnung am Treptower Park,cozy attic apartment 100 sqm <br />right on Treptower Park<br />suitable for family with 1-2 kids<br />2 Adults and 2 children. <br />there is a double bed,3213777,Kristin,f,1.0,1.0,t,f,52.48696,13.46342,Entire rental unit,Entire home/apt,4,,2.0,,,1125,92,92,1125,1125,92.0,1125.0,,t,0,0,0,0,3,0,0,5.0,4.67,4.67,5.0,5.0,4.67,5.0,,t,1,1,0,0,0.04
4362,4362,11140499,20241221052002,Charmante 2Z Wohung direkt am Xberg,"Old building, quiet 2 rooms, very well maintained, directly at Viktoriapark (Kreuzberg), UBhf Mehringdamm + SBhf Yorckstr in walking distance, very central location.<br />Lots of restaurants and cafes in nearby Bermannkiez.",47879767,Robert,f,1.0,1.0,t,f,52.48852,13.37703,Entire rental unit,Entire home/apt,2,,2.0,,,1125,92,92,1125,1125,92.0,1125.0,,t,0,0,0,0,0,0,0,,,,,,,,,t,1,1,0,0,
4465,4465,1120867728005390380,20241221052002,Traumwohnung in beste Lage,"With this unique home, all the important points of contact are close by, making it easy to plan your stay.",434151508,Didem,f,1.0,3.0,t,f,52.5024253,13.4410753,Entire rental unit,Entire home/apt,4,1.0,1.0,1.0,$145.00,30,1,1,1125,1125,1.0,1125.0,,t,30,60,90,182,7,7,0,4.57,4.43,4.57,4.71,5.0,4.86,4.14,"First name and Last name: Dilem Eric <br/> Contact address: Pfuelstr.3, 10997, Berlin , Deutschland  <br/>Listing address: Pfuelstr.3, 10997, Berlin, Deutschland ",t,1,1,0,0,1.49
4503,4503,44410517,20241221052002,Amazing Apartment Centrally Located In Berlin,"Amazing ground floor studio apartment in the centre of Berlin (Mitte), Located right next to S-Bahn station and Tram stop Oranienburger Straße.<br /><br />5-10mins walk to Friedrichstraße station<br /><br />Apartment has 2 beds (1 double and 1 single) however the sofa is a sofa bed which can be opened to make another double bed.",78484510,Aman,f,1.0,1.0,t,f,52.52371,13.39072,Entire rental unit,Entire home/apt,3,,,,,1125,92,92,1125,1125,92.0,1125.0,,t,0,0,0,0,3,0,0,4.67,5.0,5.0,5.0,5.0,5.0,5.0,,t,1,1,0,0,0.06
4691,4691,741444218278276816,20241221052002,Beautiful Apartment w/ Balcony & Bathtub,"Hi, renting out this beloved apartment. Living room, bed room, Desk, Kitchen w table. Beautiful Balcony, in general the apartment gets a lot of amazing sun. One bedroom with king size bed. Bath tub. WiFi. And most of all: the best area in the whole city. Enjoy - I AM RENTING FOR SHORT TERMS (3-7 days), just contact me and we will figure sth out",17770684,Lili,f,1.0,1.0,t,f,52.5002,13.42326,Entire rental unit,Entire home/apt,4,1.0,1.0,1.0,$90.00,300,93,93,300,300,93.0,300.0,,t,30,60,90,365,0,0,0,,,,,,,,,t,1,1,0,0,
4899,4899,22413946,20241221052002,3-Zimmer-Wohung Prenzlauer Berg/ Mitte,"Bright 3-room, 94m2 old building apartment in Prenzlauer Berg directly at Senefelderplatz. Close to subway station, organic market, supermarkets, cafes, etc. 10 min walk to Alexanderplatz.<br />The apartment consists of: a bedroom, a children's room with cot as well as a loft bed, living room with sofa (1 sleeping place), large bathtub bathroom with washing machine, kitchen and hallway. 4th floor unfortunately without an elevator:)<br />Wi-Fi available.",53449782,Michael,f,1.0,1.0,t,f,52.53212,13.41319,Entire rental unit,Entire home/apt,4,,1.0,,,1125,92,92,1125,1125,92.0,1125.0,,t,0,0,0,0,0,0,0,,,,,,,,,t,1,1,0,0,
5029,5029,28537159,20241221052002,Mini (Anna 1908),"approx. 12 m² | Large bed (140cmcm/cm) | Flat screen TV | Free Wi-Fi | Bathroom with shower/toilet and a hairdryer | In-room safe<br /><br />Parking: Please reserve in advance for 10,00€ per day in our underground car park. <br />Breakfast buffet: €21.00/person | Mon.-Fr from 6:30 am -10:30 am | WE and holidays 7:00 am -11:00 am",213877372,Maarten,t,6.0,6.0,t,f,52.46545,13.32632,Room in hotel,Hotel room,2,1.0,1.0,1.0,$103.00,1125,1,3,1125,1125,1.4,1125.0,,t,14,38,57,218,12,5,0,5.0,5.0,4.83,5.0,4.92,4.92,4.67,"Legal entity name and Legal form: Anna 1908 GmbH <br/>Legal representatives or Trade register number: 43469 B - Amtsgericht Charlottenburg <br/> Entity address: Büsingstraße 1, 12161, Berlin, Deutschland <br/>Listing address: Büsingstraße 1, 12161, Berlin, Deutschland",t,6,0,0,0,0.19
5113,5113,752719165369314835,20241221052002,Stylish and central room with private kitchenette,,259134537,The Social Hub,f,1.0,9.0,t,f,52.51693,13.41868,Room in hotel,Private room,2,1.0,1.0,1.0,$67.00,365,14,14,31,31,14.0,31.0,,t,30,60,90,284,33,32,0,4.33,4.36,4.76,4.64,4.15,4.64,4.3,"First name and Last name: The Social Hub Berlin <br/> Contact address: Alexanderstraße 40, 10179, Berlin, Germany <br/>Listing address: Alexanderstraße 40, 10179, Berlin , Germany",t,1,0,1,0,2.66
5148,5148,7908421,20241221052002,Beautiful room in hotspot Neukölln!,"Big room (20sqm) for up to 2 persons, directly in the heart of Neukölln. Close to the water with weekly markets and fleamarket on sundays.",41700664,Jannes,f,1.0,1.0,t,f,52.48543,13.42902,Private room in rental unit,Private room,2,,,,,1125,92,92,1125,1125,92.0,1125.0,,t,0,0,0,0,4,0,0,4.5,4.0,3.0,4.0,4.0,4.5,3.75,,t,1,0,1,0,0.04
5166,5166,32335706,20241221052002,Wunderschöne Altbauwohnung 65m2,,35630833,Sylvia,f,1.0,1.0,t,f,52.49763,13.31459,Entire rental unit,Entire home/apt,3,,2.0,,,1125,92,92,1125,1125,92.0,1125.0,,t,0,0,0,0,0,0,0,,,,,,,,,t,1,1,0,0,
5190,5190,847049301074775784,20241221052002,The Grand Balcony Studio Apartment,"The light and friendly 27 sqm studio is located with a queen-size bed (160cm), balcony, smart-tv, table with chair, closet and other clever storage solutions. <br />There is a bathroom with shower and a basic equipped kitchenette that features a microwave, and a fridge with freezer compartment.<br /><br />The washing machine is available for use with a fee of 3.70 EUR, and the dryer machine with a fee of 3 EUR.",500861010,Jessa,f,15.0,37.0,t,f,52.57192149999999,13.4039661,Entire guesthouse,Entire home/apt,2,1.0,1.0,1.0,$89.00,182,1,7,999,999,6.8,999.0,,t,0,0,0,0,5,5,0,4.4,4.4,4.4,4.6,4.6,4.4,4.8,"Legal entity name and Legal form: theBase Berlin ONE GmbH &amp; Co. KG <br/>Legal representatives or Trade register number: Florian Färber <br/> Entity address: c/o mindspace Friedrichstraße 68, 10117 , Berlin, Deutschland <br/>Listing address: Pestalozzistraße 5-8, 13187, Berlin, Deutschland",t,7,7,0,0,1.07
5327,5327,668696330837337558,20241221052002,Modern flat in Neukölln / Kreuzberg,Enjoy your stay in comfortable place in most vibrant and convenient area of Berlin.,296678468,Gia,f,3.0,5.0,t,f,52.48033,13.43209,Entire rental unit,Entire home/apt,4,1.0,1.0,2.0,$77.00,365,4,6,1125,1125,6.0,1125.0,,t,1,22,52,323,56,22,0,4.8,4.88,4.93,4.77,4.84,4.8,4.63,08/Z/RA/013600-23,t,1,1,0,0,1.92
5786,5786,1295603245835716855,20241221052002,Spacious 2-Bedroom in the Heart of Friedrichshain,"Stylish apartment in Friedrichshain, Richard-Sorge-Straße! Perfect for up to 6 guests: 2 bedrooms with king size beds, a living room with sofa bed, 1 bathroom with shower and guest toilet. The fully equipped kitchen has everything for cooking. In a quiet location, surrounded by cafes, restaurants, clubs (Berghain and Kater Blau) and parks, minutes to Berlin's hotspots such as Alexanderplatz. Wi-Fi, smart TV, bed linen and towels included – your perfect home in Berlin!",663452861,Felix,f,1.0,1.0,t,f,52.519573944614336,13.448491793819176,Entire rental unit,Entire home/apt,6,1.5,2.0,2.0,$114.00,365,3,3,365,365,3.0,365.0,,t,23,53,83,94,0,0,0,,,,,,,,"Legal entity name and Legal form: Crew Apartments Gmbh <br/>Legal representatives or Trade register number: Felix Bandemer <br/> Entity address: Tegeler Weg 99, 10589 , Berlin, Berlin <br/>Listing address: Richard Sorge Straße 12, 10249, Berlin, Berlin",t,1,1,0,0,
5977,5977,1141827850047916008,20241221052002,MM:NT Berlin Lab - Little,"Little: Perfect for one, cosy for two. Our thoughtfully designed, cosy, windowless rooms are designed for the best night's sleep. Clever storage and flexible furniture maximise space. While your room won’t have it *all*, you'll also have access to The Little Lounge—a shared space for guests. There’s no kitchenette, but you can hang out, order in, or make a cup of tea. Take it easy. But make it yours.<br /><br />Side note: The room in the picture might be different from the one you stay in.",573979099,Bastian,t,4.0,4.0,t,f,52.52202,13.40386,Room in hotel,Private room,2,1.0,1.0,0.0,$98.00,180,1,1,999,999,1.0,999.0,,t,10,24,33,242,104,104,20,4.73,4.81,4.88,4.83,4.85,4.96,4.74,"Legal entity name and Legal form: Adina Hotel Operations GmbH <br/>Legal representatives or Trade register number: HRB 150482 B <br/> Entity address: An der Spandauer Brücke 11, 10178, Berlin, D <br/>Listing address: An der Spandauer Brücke 11, 10178, Berlin, D",t,4,0,4,0,18.14
6035,6035,1151188256067275968,20241221052002,MM:NT Berlin Lab - Big,"Big: Our largest room, which sleeps up to four, feels like your own apartment (but better) with thoughtful, cosy design, a compact kitchenette, open-plan living and dining area - and an extra fold-down wall bed makes it the perfect place to, chill, host, cook and WFH.<br />Side note: We only have one big room, so the pictures you see will show the room you stay in!",573979099,Bastian,t,4.0,4.0,t,f,52.5220159,13.4038642,Room in hotel,Private room,4,1.0,1.0,0.0,$158.00,180,1,1,999,999,1.0,999.0,,t,8,29,33,232,32,32,5,4.78,4.75,4.97,4.78,4.72,4.94,4.81,"Legal entity name and Legal form: Adina Hotel Operations GmbH <br/>Legal representatives or Trade register number: HRB 150482 B <br/> Entity address: An der Spandauer Brücke 11, 10178, Berlin, D <br/>Listing address: An der Spandauer Brücke 11, 10178, Berlin, D",t,4,0,4,0,5.58
6088,6088,43055810,20241221052002,Sonniges Penthouse/ Loft in Berlin Charlottenburg,"A light-flooded loft offers a 360-degree view of Berlin, with an extra-large bathroom with rainfall shower and 2 sinks ,as well as a separate kitchen , you can immediately feel comfortable",31318613,Felix,f,1.0,2.0,t,f,52.51156,13.28897,Entire loft,Entire home/apt,2,,,,,1125,92,92,1125,1125,92.0,1125.0,,t,0,0,0,0,0,0,0,,,,,,,,,t,1,1,0,0,
6129,6129,28534680,20241221052002,SCHØNES L (fjord hotel berlin),"approx. 25m² | 2 beds of 90 x 200cm (separate or together) | sofa bed | flat screen TV | desk | free WiFi | bathroom with shower/WC/hairdryer | safe | refrigerator<br /><br />Parking: Please reserve in advance for €17.00 per day.<br />Breakfast: buffet with a wide selection of regional and ORGANIC products for €21.00,  Mon.-Fr from 6:30 am -10:30am, on weekends & holidays 7:00 am - 11:00 am, tea and coffee specialties as well as juices are included",215175725,Maarten,t,5.0,5.0,t,f,52.50329,13.37034,Room in hotel,Hotel room,4,1.0,1.0,3.0,$122.00,1125,1,4,1125,1125,1.7,1125.0,,t,26,56,86,250,114,32,3,4.74,4.82,4.88,4.84,4.89,4.66,4.59,"Legal entity name and Legal form: fjord hotel berlin gmbh <br/>Legal representatives or Trade register number: 144607 B - Amtsgericht Charlottenburg <br/> Entity address: Bissingzeile 13, 10785, Berlin, Deutschland <br/>Listing address: Bissingzeile 13, 10785, Berlin, Deutschland",t,5,0,0,0,1.53
6283,6283,42808063,20241221052002,Private 6 Bedroom (Entire Room),"Base yourself in the heart of this awesome city at our famous hostel renowned for its lively atmosphere. With the added benefit of having the U-Bahn on our doorstep we provide the perfect location to connect you to the rest of the city. <br /><br />At our famous onsite Belushi’s bar, where we host live DJs, live sports and epic parties, guests can enjoy exclusive drink deals and 25% off our awesome menu! <br /><br />We offer free WiFi, a range of modern rooms & apartments, and a 24hr reception for your convenience.",240204649,St Christophers Inn Berlin,f,8.0,19.0,t,f,52.52669,13.41062,Private room in hostel,Private room,6,1.0,1.0,6.0,$114.00,1125,1,2,7,7,1.1,7.0,,t,0,7,16,233,18,0,0,4.33,4.22,4.17,4.72,4.33,4.89,4.44,"Legal entity name and Legal form: St. Christopher's Berlin GmbH  <br/>Legal representatives or Trade register number: HR B 104214 B <br/> Entity address: Rosa-Luxemburg-Str. 39-41, 10178, Berlin, Deutschland <br/>Listing address: Rosa-Luxemburg-Str. 39-41, 10178, Berlin, Deutschland",t,7,0,6,1,0.34
6288,6288,41788084,20241221052002,Private Single Ensuite,"Base yourself in the heart of this awesome city at our famous hostel renowned for its lively atmosphere. With the added benefit of having the U-Bahn on our doorstep we provide the perfect location to connect you to the rest of the city. <br /><br />At our famous onsite Belushi’s bar, where we host live DJs, live sports and epic parties, guests can enjoy exclusive drink deals and 25% off our awesome menu! <br /><br />We offer free WiFi, a range of modern rooms & apartments, and a 24hr reception for your convenience.",240204649,St Christophers Inn Berlin,f,8.0,19.0,t,f,52.52669,13.41062,Private room in hostel,Private room,1,1.0,1.0,1.0,$63.00,1125,1,2,7,7,1.1,7.0,,t,0,0,0,4,18,0,0,4.44,4.33,4.28,4.28,4.5,4.72,4.28,"Legal entity name and Legal form: St. Christopher's Berlin GmbH  <br/>Legal representatives or Trade register number: HR B 104214 B <br/> Entity address: Rosa-Luxemburg-Str. 39-41, 10178, Berlin, Deutschland <br/>Listing address: Rosa-Luxemburg-Str. 39-41, 10178, Berlin, Deutschland",t,7,0,6,1,0.3
6367,6367,28535860,20241221052002,SCHØNES S (fjord hotel berlin),"approx. 17m² | 140/160*200cm or 2 beds of 90*200cm (separate or together) | Desk | flat screen TV | free WiFi | bathroom with shower/WC and hairdryer | safe & fridge in the room<br /><br />Parking: Please reserve in advance for €17.00 per day.<br />Breakfast: buffet with a wide selection of regional and ORGANIC products for €21.00,  Mon.-Fr from 6:30 am -10:30am, on weekends & holidays 7:00 am - 11:00 am, tea and coffee specialties as well as juices are included",215175725,Maarten,t,5.0,5.0,t,f,52.50329,13.37034,Room in hotel,Hotel room,2,1.0,1.0,1.0,$82.00,1125,1,3,1125,1125,1.5,1125.0,,t,26,53,83,247,392,44,0,4.77,4.86,4.89,4.9,4.88,4.66,4.73,"Legal entity name and Legal form: fjord hotel berlin gmbh <br/>Legal representatives or Trade register number: 144607 B - Amtsgericht Charlottenburg <br/> Entity address: Bissingzeile 13, 10785, Berlin, Deutschland <br/>Listing address: Bissingzeile 13, 10785, Berlin, Deutschland",t,5,0,0,0,5.38
6385,6385,35815727,20241221052002,Private Single Ensuite,"Enjoy this spacious private room located in Mitte, the city’s most central district.  Complete with fresh linen, towels and toiletries this hostel is the ideal base for you to explore the culture, history and nightlife of this amazing city.<br /><br />In the evenings, meet new friends at our hostel bar and party into the night! For just €7 a day you can enjoy a full continental breakfast served from 8am-10am every morning.",267779752,St Christophers Inn Berlin Mitte,f,6.0,19.0,t,f,52.52368,13.39092,Room in hostel,Hotel room,1,1.0,1.0,1.0,$71.00,1125,1,2,7,7,1.1,7.0,,t,3,3,3,3,14,0,0,4.36,4.5,4.43,4.57,4.57,5.0,4.07,"Legal entity name and Legal form: St. Christopher's Berlin GmbH  <br/>Legal representatives or Trade register number: HR B 104214 B <br/> Entity address: Rosa-Luxemburg-Str. 39-41, 10178, Berlin, Deutschland <br/>Listing address: Ziegelstr. 28, 10117, Berlin, Deutschland",t,6,0,1,1,0.22
